100.645, 191.772, 17.0635
51.8492, 100.558, 75.9223
51.9157, 107.624, 103.239
55.3629, 111.246, 99.3505
28.6601, 118.989, -37.4579
30.5932, 113.512, -166.596
79.3433, 173.143, 57.7053
58.355, 171.647, -136.601
105.838, 194.339, -7.16461
60.3593, 111.056, 92.6226
83.9647, 188.59, -42.6618
109.692, 197.523, 9.69582
44.4927, 129.741, -1.25372
62.3536, 174.649, -143.434
112.18, 201.861, -6.57736
62.8274, 73.7915, 131.036
59.3028, 205.277, 79.6658
23.0789, 64.979, 54.0717
57.8577, 168.066, -106.355
77.0374, 31.8966, -16.2287
115.604, 205.504, 8.09945
60.222, 210.192, 66.5107
62.8573, 168.122, -112.778
51.0759, 112.553, 121.022
114.435, 206.323, -18.9438
62.3401, 170.281, -91.5735
67.1972, 169.094, -85.5829
46.4352, 67.3663, -9.6365
119.491, 208.648, 3.43554
67.3496, 174.449, -150.588
113.226, 193.986, 20.4131
71.2592, 177.566, -152.136
48.1635, 127.856, -2.51939
62.8144, 179.698, -27.1456
59.4398, 178.713, -147.601
118.056, 192.692, 5.78597
118.873, 208.626, -28.9026
63.0923, 23.7777, -99.5764
51.6222, 148.969, 6.61065
117.108, 190.835, 30.3745
121.975, 191.982, 33.2212
88.964, 188.678, -55.446
48.8144, 78.5523, 86.5331
52.6659, 144.129, -108.69
106.18, 189.35, -19.4699
49.7063, 62.8141, -4.85251
60.9716, 175.09, -101.491
47.3288, 152.52, 29.2496
123.516, 210.481, -23.1508
60.3015, 215.192, 78.1965
62.5471, 214.619, 60.0932
64.9289, 217.085, 82.4666
55.9785, 113.535, 120.051
63.5258, 114.926, 106.125
126.67, 193.702, 34.8995
48.7888, 164.313, 18.6267
69.7643, 218.358, 87.6874
58.7834, 217.91, 42.5893
123.637, 211.444, 4.46223
55.6714, 221.824, 38.9366
44.647, 161.512, 5.07619
126.205, 215.734, -11.6783
22.8266, 58.7959, 9.95291
56.3718, 35.4769, -132.686
121.843, 195.957, 5.08626
80.5038, 28.2933, -1.35326
130.924, 214.082, -25.1154
131.332, 191.896, 45.9235
126.603, 215.469, 9.91621
58.3877, 176.647, -121.743
51.3444, 203.758, 40.0761
37.5184, 175.398, -21.9119
64.3566, 178.77, -98.8487
62.2006, 169.278, -69.1393
76.7767, 26.9034, -0.457575
130.266, 218.872, 8.23322
11.261, 51.1013, -91.9045
67.7318, 169.236, -120.32
74.6456, 217.275, 90.4616
134.439, 221.626, 8.28414
138.728, 219.056, -0.77315
135.701, 215.56, -37.7923
137.382, 220.268, -22.6264
137.64, 210.951, -40.221
23.7287, 95.2125, -67.9304
135.286, 224.808, -31.5671
68.388, 181.728, -80.9841
142.31, 215.568, -3.66072
51.1067, 63.0781, 40.3907
75.3064, 180.502, -150.22
32.2202, 109.409, -156.616
79.5474, 216.289, 79.12
132.014, 225.999, 14.2397
67.2439, 118.269, 111.468
78.5961, 184.267, -161.216
81.2421, 177.769, 40.285
130.827, 190.925, 24.2063
80.2735, 179.929, -134.896
55.9634, 182.306, -137.467
58.4978, 219.855, 63.4165
24.4184, 116.341, -42.1875
138.696, 224.249, 19.3085
44.4388, 95.7738, 101.175
80.2067, 23.3021, -8.212
84.3138, 217.799, 80.418
135.923, 189.916, 28.9487
48.8058, 73.5523, 82.6685
138.925, 185.917, 34.2259
72.2074, 117.667, 93.633
141.634, 213.959, -50.7561
30.7469, 104.99, -137.006
146.081, 218.851, 3.98951
78.9769, 188.242, -49.8383
42.6061, 150.878, 45.7068
88.0546, 221.117, 86.1876
150.631, 216.779, -2.67594
66.8632, 186.49, -83.0726
155.548, 217.688, 12.8414
21.5148, 60.23, 71.1545
84.2604, 182.947, -147.087
82.6342, 18.931, -2.5167
141.836, 222.541, -38.9641
70.8084, 121.775, 119.251
92.451, 223.498, 71.129
134.949, 188.444, 53.6469
49.9529, 58.2131, 52.8859
70.477, 189.945, -94.4016
154.212, 220.268, -15.2705
139.378, 190.764, 57.0007
157.385, 222.339, 12.3161
32.763, 173.854, -25.3898
159.13, 219.366, -15.5978
146.228, 224.93, -36.7649
23.3409, 58.672, 33.1188
81.6715, 36.5869, -113.989
71.6285, 194.811, -109.375
76.6251, 194.993, -99.9492
140.827, 228.773, 32.7435
44.3217, 196.687, 6.76805
64.11, 20.8915, -61.3638
81.9158, 36.7563, -126.658
163.697, 221.403, -25.8645
34.8707, 84.7777, 53.9705
82.6421, 184.333, -129.021
43.3683, 156.038, -16.5842
132.934, 229.22, -40.6424
76.221, 114.685, 92.7386
70.8497, 194.931, -77.7062
55.9892, 174.671, -94.6353
84.7935, 188.846, -132.734
34.2783, 115.449, -12.0086
82.0705, 187.862, -169.055
150.885, 223.109, -53.8066
58.4831, 174.35, -49.9914
144.983, 231.552, 18.6444
79.6622, 198.965, -95.7908
125.354, 195.668, 43.1952
95.6542, 227.338, 77.2815
40.4193, 76.8569, 18.9858
92.8081, 222.668, 103.763
138.985, 180.918, 40.9722
52.9833, 226.04, 46.9795
43.6214, 201.638, 17.189
116.815, 210.72, -5.20099
145.807, 229.216, 49.7033
162.221, 223.607, 7.99598
84.5907, 199.808, -105.105
93.0667, 191.536, -59.75
167.932, 224.059, -25.8641
